task_pred_id,task_id,pred_task_id,proj_id,pred_proj_id,pred_type,lag_hr_cnt,comments,float_path,aref,arls
228411362,100228169,100232833,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-06-13 08:00
228411363,100228422,100232832,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411364,100228166,100228121,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411365,100228372,100228319,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411366,100228317,100228273,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411367,100228282,100228275,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411369,100228266,100228275,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411370,100229214,100229211,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411371,100229214,100229212,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411372,100229043,100229041,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411373,100228210,100228018,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411374,100228181,100228177,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411375,100228177,100228160,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411376,100228160,100228130,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411377,100228112,100228282,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411378,100228228,100228081,122698,122698,PR_SS,20,,,2025-11-20 17:00,2025-11-03 07:00
228411379,100230038,100230009,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411380,100229873,100229847,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411381,100229720,100229691,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411382,100229376,100229355,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411383,100229048,100229016,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411384,100228649,100228615,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411385,100232307,100232285,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411386,100232135,100232113,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411387,100231975,100231948,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411388,100231658,100231626,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411389,100231267,100231245,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411390,100231096,100231069,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411391,100230823,100230791,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411392,100230566,100230545,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411393,100230032,100230009,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-17 07:00
228411394,100230175,100230154,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-08-26 07:00
228411395,100228888,100228887,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 17:00
228411396,100228886,100228885,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411397,100229212,100229211,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411398,100228642,100228641,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411399,100228379,100228388,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411400,100228388,100228368,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411401,100228223,100228232,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411402,100228312,100228324,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411403,100228268,100228280,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411404,100228280,100228334,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411405,100228334,100228269,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411406,100228211,100228223,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411407,100228211,100228232,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411408,100228232,100228212,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411409,100228126,100228135,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411410,100228135,100228115,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411411,100228030,100228040,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411412,100228040,100228020,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411414,100228020,100232831,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411415,100232831,100232830,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411416,100231940,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 07:00
228411417,100231809,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411418,100231617,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411419,100230928,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411420,100230784,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411421,100230537,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411422,100229998,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411423,100229999,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228411424,100229837,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411425,100229838,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411426,100229678,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411427,100229679,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411428,100229032,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411429,100229008,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411430,100228876,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411431,100228851,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411432,100228633,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411433,100228603,100232649,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411434,100232648,100232829,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411435,100232829,100232828,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411436,100232827,100232538,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411437,100232827,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411438,100232539,100232827,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411439,100232515,100232647,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411440,100232826,100232825,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411441,100232825,100232824,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411442,100232824,100232681,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411443,100229209,100229191,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411444,100229035,100229016,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411445,100228637,100228615,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411446,100232299,100232285,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411447,100232822,100232821,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411448,100232821,100232820,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411449,100232820,100232819,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411450,100232819,100232823,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411451,100232823,100232818,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411452,100232580,100232816,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411453,100232816,100232815,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411454,100232815,100232814,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411455,100232814,100232813,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411456,100232813,100232817,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411457,100232817,100232812,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411458,100232579,100232810,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228411459,100232810,100232809,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228411460,100232809,100232808,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228411461,100232808,100232807,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228411462,100232807,100232811,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228411463,100232811,100232806,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228411464,100232578,100232804,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411465,100232804,100232803,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411466,100232803,100232802,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411467,100232802,100232801,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411468,100232801,100232805,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411469,100232805,100232800,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411470,100232577,100232798,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411471,100232798,100232797,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411472,100232797,100232796,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411473,100232796,100232795,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411474,100232795,100232799,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411475,100232799,100232794,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228411476,100228211,100232792,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411477,100227958,100232792,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411478,100232728,100232662,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411479,100232719,100232662,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411480,100228211,100232793,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411481,100227958,100232793,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411482,100232792,100232791,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411483,100232793,100232792,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411484,100232576,100232789,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411485,100232789,100232788,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411486,100232788,100232787,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411487,100232787,100232786,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411488,100232786,100232790,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411489,100232790,100232785,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411490,100232785,100232784,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411491,100232784,100232783,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411492,100232783,100232782,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411493,100232782,100232781,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411494,100232781,100232780,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411495,100232571,100232778,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411496,100232778,100232777,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411497,100232777,100232776,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411498,100232776,100232775,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411499,100232775,100232779,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411500,100232779,100232774,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411501,100232774,100232773,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411502,100232773,100232772,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411503,100232772,100232771,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411504,100232771,100232770,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411505,100232770,100232769,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-29 07:00
228411506,100232575,100232704,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411507,100232704,100232703,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411508,100232703,100232702,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411509,100232702,100232701,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411510,100232701,100232705,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411511,100232705,100232700,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411512,100232700,100232699,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411513,100232699,100232698,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411514,100232698,100232697,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411515,100232697,100232696,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411516,100232696,100232695,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411517,100232574,100232693,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411518,100232693,100232692,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411519,100232692,100232691,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411520,100232691,100232690,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411521,100232690,100232694,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411522,100232694,100232689,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411523,100232689,100232688,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411524,100232688,100232687,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411525,100232687,100232686,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411526,100232686,100232685,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411527,100232685,100232684,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228411528,100232573,100232715,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411529,100232715,100232714,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411530,100232714,100232713,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411531,100232713,100232712,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411532,100232712,100232716,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411533,100232716,100232711,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411534,100232711,100232710,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411535,100232710,100232709,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411536,100232708,100232707,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411537,100232707,100232706,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411538,100232747,100232746,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228411539,100232746,100232745,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411540,100232744,100232756,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411541,100232756,100232755,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411542,100232755,100232754,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411543,100232754,100232753,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411544,100232753,100232757,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411545,100232757,100232752,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411546,100232752,100232751,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411547,100232751,100232750,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411548,100232750,100232749,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411549,100232749,100232748,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411550,100232748,100232743,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411551,100232731,100232730,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411552,100232730,100232729,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411553,100232729,100232741,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411554,100232741,100232740,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411555,100232740,100232739,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411556,100232739,100232738,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411557,100232738,100232742,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411558,100232742,100232737,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411559,100232737,100232736,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411560,100232736,100232735,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411561,100232735,100232734,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411562,100232734,100232733,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411563,100232733,100232728,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228411564,100232572,100232726,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-19 07:00
228411565,100232726,100232725,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-19 07:00
228411566,100232725,100232724,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411567,100232724,100232723,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411568,100232723,100232727,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411569,100232727,100232722,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411570,100232722,100232721,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411571,100232721,100232720,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411572,100232720,100232719,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411573,100232719,100232718,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411574,100232718,100232717,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411575,100232570,100232767,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411576,100232767,100232766,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411577,100232766,100232765,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411578,100232765,100232764,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411579,100232764,100232768,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411580,100232768,100232763,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411581,100232763,100232762,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411582,100232762,100232761,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411583,100232761,100232760,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411584,100232760,100232759,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411585,100232759,100232758,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411586,100232681,100232647,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411587,100232681,100232514,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411588,100232299,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411589,100232128,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411590,100230333,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411591,100230168,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411592,100230025,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228411593,100229861,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411594,100229710,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411595,100229372,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411596,100229371,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411597,100229208,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228411598,100229035,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411599,100229034,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411600,100228878,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-21 07:00
228411601,100228637,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411602,100228636,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411603,100232298,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228411604,100232127,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-16 07:00
228411605,100231962,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-10-16 07:00
228411606,100231641,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411607,100231258,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411608,100231082,100232682,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411609,100230951,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411610,100230807,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411611,100230558,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411612,100228876,100232682,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228411613,100232672,100232633,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411614,100232621,100232633,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411615,100228228,100228064,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228411616,100232683,100227634,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411617,100232682,100232683,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411618,100230342,100230320,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411619,100230181,100230154,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411620,100229219,100229191,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228411621,100232676,100232675,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411622,100232582,100232570,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411623,100228893,100232677,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411624,100228649,100232677,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411625,100230566,100232676,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411626,100232680,100232679,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411627,100232679,100232678,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411628,100230026,100229862,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411629,100230332,100230167,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411630,100230024,100229860,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411631,100229860,100229709,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411632,100228877,100228635,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411633,100232297,100232126,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-16 07:00
228411634,100231961,100231829,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-16 07:00
228411635,100230333,100230168,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411636,100230025,100229861,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228411637,100230558,100230545,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411638,100230807,100230791,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411639,100230951,100230935,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411640,100231082,100231069,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
228411641,100231258,100231245,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-06-13 08:00
